id,aspect,opinion,sentiment,category
37,integrated laser lights,really nice,pos,quality-aesthetic
37,front descreasing bottom,like,pos,quality-aesthetic
37,sides,look good,pos,quality-aesthetic
37,looks,little bit slabby,neu,quality-aesthetic
37,door handles,weird,neg,quality-aesthetic
37,back,looks cool,pos,quality-aesthetic
37,back,like,pos,quality-aesthetic
37,back,looks good,pos,quality-aesthetic
37,cornering,improved,pos,general-information
37,new three series,longer,pos,general-information
37,new three series,wider,pos,general-information
37,new three series,lower,pos,general-information
37,center of gravity,improved,pos,general-information
37,3 series,more aerodynamic than any car in its class,pos,general-information
37,-,-,-,unknown
37,back seat,more room,pos,cost
37,knee room,plenty,pos,cost
37,head room,plenty,pos,cost
37,A3,spacious,pos,cost
37,car,noticeably quieter,pos,cost
37,tire noise,not get,pos,cost
37,travelling,relaxing,pos,cost
37,-,-,-,unknown
37,-,-,-,unknown
37,-,-,-,unknown
37,-,-,-,unknown
37,-,-,-,unknown
37,-,-,-,unknown
37,reversing assistant,works,pos,user-experience
37,reversing assistant,sometimes problemetic,neg,user-experience
37,reversing assistant tech,great,pos,user-experience
37,A8 reversing,really really good,pos,user-experience
37,-,-,-,unknown
37,-,-,-,unknown
37,-,-,-,unknown
37,I drive,good,pos,user-experience
37,I drive,easy to operate,pos,user-experience
37,I drive,fun,pos,user-experience
37,I drive,handy,pos,user-experience
37,cabin,well thought out,pos,quality-aesthetic
37,sit,low,neu,quality-aesthetic
37,positioning of steering wheel,feels sporting,pos,quality-aesthetic
37,seating,great,pos,quality-aesthetic
37,everything,well laid out,pos,quality-aesthetic
37,everything,super logical,pos,quality-aesthetic
37,controls,simple plain,pos,quality-aesthetic
37,-,-,-,unknown
37,vent,good,pos,exterior-features
37,exhaust pipe,fake,pos,exterior-features
37,-,-,-,unknown
37,driving experience,ruined,neg,handling
37,handling,impressed,pos,handling
37,steering,so good,pos,handling
37,steering,very very sharp,pos,handling
37,car,sportiest,pos,handling
37,dampers,special,pos,handling
37,dampers,more sporting,pos,handling
37,suspension,stiffer,pos,handling
37,BMW,large,pos,handling
37,suspension,normal,neu,handling
37,engine,nice,pos,performance
37,engine,smooth,pos,performance
37,pulling power,plenty,pos,performance
37,automatic gear,works well,pos,performance
37,sound,decent,pos,performance
37,manual paddles,feel a bit plasticky,neg,quality-aesthetic
37,slip differential,limited,neu,performance
37,-,-,-,unknown
37,stall,good,pos,performance
37,stall,quick,pos,performance
37,stall,really quick,pos,performance
37,standing quarter,less than half a  second slower than M3,neg,performance
37,-,-,-,unknown
37,car,slide,pos,handling
37,-,-,-,unknown
37,A3,best sports saloon,pos,general-information
37,drive,great,pos,general-information
37,tech,loads of,pos,general-information
37,drive,great,pos,general-information
37,inside,really expensive,pos,general-information
37,three series,practical,pos,general-information
37,three series,comfortable,pos,general-information
39,-,-,-,unknown
39,interior,kind of red,pos,interior-features
39,car,luxurious,pos,interior-features
39,-,-,-,unknown
39,-,-,-,unknown
39,launch,bizarley,neg,performance
39,-,-,-,unknown
39,car,mighty,pos,performance
39,corners,bit of barge,neg,performance
39,engine,lovely,pos,performance
39,accelerating,fastest,pos,performance
39,engine,monster,pos,performance
39,car,really comfy,pos,comfort
39,around the bend,weighty,neg,handling
39,around the bend,struggle,neg,handling
39,drive,flying,pos,handling
39,drive,quick,pos,handling
39,front wheel,scrabbling,neg,handling
39,-,-,-,unknown
39,-,-,-,unknown
39,-,-,-,unknown
39,-,-,-,unknown
39,-,-,-,unknown
39,-,-,-,unknown
39,-,-,-,unknown
39,-,-,-,unknown
39,-,-,-,unknown
40,car,not pretty,neu,quality-aesthetic
40,grill,huge,pos,quality-aesthetic
40,side,looks like offroading,neg,quality-aesthetic
40,car,not cheapest,neg,cost
40,car,luxury SUV,pos,cost
40,rear end,not the most beautiful,neg,exterior-features
40,split tailgate,standout,pos,exterior-features
40,split tailgate,handy,pos,exterior-features
40,parcel shelf,impressive,pos,exterior-features
40,parcel shelf,slides out easily,pos,exterior-features
40,boot useful features,plenty,pos,exterior-features
40,boot,feels posh,pos,exterior-features
40,gas truck,feels posdh,pos,exterior-features
40,boot shape,nice,pos,exterior-features
40,boot shape,square,pos,exterior-features
40,capacity,about 15% less than Audi Q7,neg,exterior-features
40,floor,almost completely flat,neu,exterior-features
40,lettering feature,standard,neu,exterior-features
40,suspension,standard,neu,exterior-features
40,doors,massive,pos,comfort
40,height,just right,pos,comfort
40,get in,very easy,pos,comfort
40,big bulky child safe,easy to manoeuvre,pos,comfort
40,driving position,loads and loads of room,pos,comfort
40,headroom,plenty,pos,comfort
40,panoramic glass freeze,really bright,pos,comfort
40,reading light,decent,neu,comfort
40,knee room,lots,pos,comfort
40,seats,very very comfy,pos,comfort
40,back seat,not quite spacious,neg,comfort
40,back seat,fairly reclined,pos,comfort
40,back seat,super comfy,pos,comfort
40,support under legs,lots,pos,comfort
40,floor,flat,neu,comfort
40,footspace,plenty,pos,comfort
40,middle seat,slightly firmer,neg,comfort
40,middle seat,not so comfortable,neg,comfort
40,children,more than happy in the back,pos,comfort
40,wood ledge,low,neu,comfort
40,windows,go all the way down,pos,comfort
40,windows,good,pos,comfort
40,blow,nice,pos,exterior-features
40,blow,warm,pos,exterior-features
40,folders on the backs of the chairs,solid,pos,exterior-features
40,folders on the backs of the chairs,expensive,pos,exterior-features
40,folders on the backs of the chairs,good place for iPads,pos,exterior-features
40,changing plugs,very modern,pos,exterior-features
40,rear door bins,absolutely massive,pos,exterior-features
40,space,very very good,pos,exterior-features
40,storage,massive,pos,exterior-features
40,cup holders,big enough,pos,exterior-features
40,cup holders,great thing,pos,exterior-features
40,space,decent,pos,exterior-features
40,design,much better than previous X5,pos,quality-aesthetic
40,design,really really nice,pos,quality-aesthetic
40,interior light pattern,quite cool,pos,quality-aesthetic
40,dash,not sure,neg,quality-aesthetic
40,dash,freaks me out,neg,quality-aesthetic
40,car,really really nice looking,pos,quality-aesthetic
40,compartmentalize stuff,like,pos,quality-aesthetic
40,-,-,-,unknown
40,controls,very easy to use,pos,quality-aesthetic
40,everything,quality,pos,quality-aesthetic
40,touch,soft,pos,quality-aesthetic
40,everything,dead solid,pos,quality-aesthetic
40,quality,absolutely gorgeous,pos,quality-aesthetic
40,quality,better than any other SUV at this price,pos,quality-aesthetic
40,steering wheel adjustment,load,pos,comfort
40,seat adjustment,load,pos,comfort
40,extend front part seat,like,pos,comfort
40,adjustments,electric,neu,comfort
40,leather,not graded,neg,comfort
40,leather,super soft,pos,comfort
40,glass elements on gear selector,looks tacky,neg,quality-aesthetic
40,Rev Counter,odd,neg,user-experience
40,Rev Counter,runs backwards,neg,user-experience
40,main entertatinment screen,really good,pos,user-experience
40,screen,really clear,pos,user-experience
40,graphics,sharp,pos,user-experience
40,gestures,a bit of gimmick,neg,user-experience
40,voice commands,intuitive,pos,user-experience
40,I drive,easy to use,pos,user-experience
40,satnav,looks really good,pos,user-experience
40,satnav,not the smartest,neg,user-experience
40,satnav,not up to the standard of goole maps,neg,user-experience
40,satnav,quite good,neu,user-experience
40,equipment,generally pretty good,neu,exterior-features
40,interior,leather,neu,interior-features
40,wheels,upgraded,pos,exterior-features
40,breaks,more spoiled,pos,exterior-features
40,body,sporting,neu,exterior-features
40,steering wheel,sport,neu,interior-features
40,-,-,-,unknown
40,door,get all dirty,neg,comfort
40,central speaking,beautiful metallic,pos,quality-aesthetic
40,system,less expensive,neu,quality-aesthetic
40,cover,plasticky nasty,neg,quality-aesthetic
40,luxury items,not get,neg,interior-features
40,lumbar support,standard,neu,comfort
40,-,-,-,unknown
40,digital key,slow to respond,neg,exterior-features
40,-,-,-,unknown
40,-,-,-,unknown
40,-,-,-,unknown
40,-,-,-,unknown
40,-,-,-,unknown
40,reversing with assistant,piece pf cake,pos,handling
40,-,-,-,unknown
40,car,big,neu,handling
40,drive in town,not too difficult,pos,handling
40,seating,quite high,pos,handling
40,view,good,pos,handling
40,seating,not as high as Lanrover,neg,handling
40,visibility,alright,neu,safety
40,back window,not big,neg,safety
40,automatic gearbox,blooming,pos,performance
40,automatic gearbox,lovely,pos,performance
40,automatic gearbox,respond quickly,pos,performance
40,pickup,not fast,neg,performance
40,performance,plenty,pos,performance
40,engine,absolutely great,pos,performance
40,diesel with four turbos,really quick,pos,performance
40,diesel with four turbos,really expensive,neg,performance
40,economy,not that great,neg,performance
40,air suspension,lovely,pos,handling
40,air suspension,standard,pos,handling
40,air suspension,really good,pos,handling
40,air suspension,float over bumps,pos,handling
40,speed up,very easy,pos,performance
40,car,very quiet,pos,comfort
40,long distances,easy,pos,handling
40,sport mode,fun,pos,handling
40,car,luxurious,pos,general-information
40,car,comfortable,pos,general-information
40,car,practical,pos,general-information
40,drive,good,pos,handling
40,car,full of tech,pos,general-information
42,BMW six Series GT,like a smoothie,neu,general-information
42,BMW six Series GT,blend of various BMW ingredients,neu,general-information
42,-,-,-,unknown
42,quality,strong,pos,quality-aesthetic
42,GT -R,pretty identical to the five Series,neu,quality-aesthetic
42,materials,nice,pos,quality-aesthetic
42,built,solidly,pos,quality-aesthetic
42,design,dull,neg,quality-aesthetic
42,car,easy to use,pos,quality-aesthetic
42,satnav system,wide screen,neu,user-experience
42,swivel,easy while driving,pos,user-experience
42,swivel,intuitive,pos,user-experience
42,entertainment system,really good,pos,user-experience
42,entertainment system,one of the very best,pos,user-experience
42,digital dollars,functionality not good,neg,user-experience
42,equipped levels,very good,pos,user-experience
42,-,-,-,unknown
42,rear parking,high definition,pos,exterior-features
42,rear parking,good,neu,exterior-features
42,glass,panoramic,neu,exterior-features
42,roof,panoramic,neu,exterior-features
42,-,-,-,unknown
42,body kit,sporty,neu,quality-aesthetic
42,-,-,-,unknown
42,-,-,-,unknown
42,-,-,-,unknown
42,car,good,pos,comfort
42,seating position,raised,pos,comfort
42,head room,love,pos,comfort
42,view,good,pos,comfort
42,seating,very very comfortable,pos,comfort
42,seating,can get low enough,pos,comfort
42,seating,practical,pos,comfort
42,door bins,impressive,pos,interior-features
42,door bins,can hold big container,pos,interior-features
42,back seat space,impressive,pos,comfort
42,back seat space,way better,pos,comfort
42,headroom,loads,pos,comfort
42,kneeroom,loads,pos,comfort
42,strech out,far,pos,comfort
42,back seats,adjustable,neu,comfort
42,soft pillow,love,pos,comfort
42,middle seat,bit of parchment,neu,comfort
42,headroom,enough,neu,comfort
42,footroom,enough,neu,comfort
42,Entertainment system,well,pos,interior-features
42,door pockets,big,pos,interior-features
42,boot,very big,pos,exterior-features
42,hatchback,very easy to load,pos,exterior-features
42,boot,huge,pos,exterior-features
42,scuff plates,easy to remove,pos,exterior-features
42,floor,FALSE,neu,exterior-features
42,gas struts,super posh,pos,exterior-features
42,boot features,useful,pos,exterior-features
42,tied down points,favourite,pos,exterior-features
42,load area,flattened,pos,exterior-features
42,load area,nice,pos,exterior-features
42,car,practical,pos,general-information
42,-,-,-,unknown
42,-,-,-,unknown
42,cubby space,pointless,neg,interior-features
42,cubby space,narrow,neg,interior-features
42,cubby space,too thin,neg,interior-features
42,cubby space,not comfortable,neg,comfort
42,front door,open wide,neu,exterior-features
42,silver trim on steering,reflect too much,neg,quality-aesthetic
42,speakers,look flimsy,neg,interior-features
42,apple carplay,does not have android,neg,interior-features
42,-,-,-,unknown
42,-,-,-,unknown
42,headlights,adaptable,pos,user-experience
42,six Series GT,lighter,pos,general-information
42,system,quite clever,pos,handling
42,ehaust pipe,real,pos,exterior-features
42,optional surrounding cameras,love,pos,exterior-features
42,automatic mode,brilliant,pos,exterior-features
42,parking,nice and snug,pos,exterior-features
42,-,-,-,unknown
42,standard frame,comfortable,pos,handling
42,goes over bumps,better,pos,handling
42,air suspension,great,pos,handling
42,car,heavy,neu,handling
42,steering,a bit remote,neu,handling
42,wind noise,little bit,neg,comfort
42,cabin,roaring sound,neg,comfort
42,rollover,hear the road,neg,comfort
42,back window,as big as a letterbox,neg,safety
42,back window,not great,neg,safety
42,back window,not see much,neg,safety
42,automatic gearbox,great,pos,handling
42,automatic gearbox,fast,pos,handling
42,automatic gearbox,smooth,pos,handling
42,engine,quick,pos,performance
42,engine,smooth,pos,performance
42,mpg,alright for petrol,neu,performance
42,horsepower,sounds good,pos,performance
42,diesel,most efficient,pos,performance
42,diesel,lots of miles,pos,performance
42,-,-,-,unknown
43,estate cars,not exciting for space,neg,general-information
43,BMW A5,hugely practical,pos,general-information
43,BMW A5,very comfortable,pos,general-information
43,BMW A5,looks good,pos,general-information
43,BMW A5,fun to drive,pos,general-information
43,BMW A5,luxurious,pos,general-information
43,BMW A5,cutting edge technology,pos,general-information
