,Unnamed: 0,id,segment_id,aspect_lemmatized,opinion_lemmatized,sentiment
2823,,285,18,door,semi electric,neu
2824,,285,18,electricity,cool,pos
2825,913,285,19,rotate,front axis,neu
2826,,285,19,back,weight,neu
2827,,285,19,turn,much neutral,neu
2828,914,285,20,price,pay little want go sexy,pos
2829,915,285,21,feel,planted,pos
2830,,285,21,size,big,neu
2831,,285,21,drive,big,neu
2832,,285,21,car's incisor,feel half left,neu
2833,,285,21,car,perfectly neutral,neu
2834,,285,21,steering,electronic,neu
2835,,285,21,steering,confidence inducing,pos
2836,,285,21,steering,little communicate inside,neg
2837,,285,21,steering,tell front wheel,pos
2838,,285,21,car,grand touring,neu
2839,,285,21,car,le canyon carving,neg
2840,,285,21,car,GT,neu
2841,916,285,22,headlight,high beam,pos
2842,,285,22,headlight,laser,neu
2843,,285,22,headlight,cool,pos
2844,917,285,23,car,dream car,pos
2845,,285,23,type,hatchback,neu
2846,,285,23,car,love,pos
2847,,285,23,back,throw bike,pos
2848,,285,23,look,love,pos
2849,,285,23,A6 backseat,appreciate,pos
2850,,285,23,A6 backseat,utility,pos
2851,918,285,24,back,pretty tight,neg
2852,,285,24,back,super happy long period,neg
2853,,285,24,A6 back,pretty happy,pos
2854,919,285,25,room,lot,pos
2855,,285,25,infotaintment system,like,pos
2856,,285,25,infotaintment system,smartphone based,neu
2857,,285,25,technology,lot,pos
2858,,285,25,leather,beige,neu
2859,,285,25,screen,sea black,neu
2860,,285,25,A6,dark,neu
2861,,285,25,A6,tearing,neu
2862,,285,25,A6,lot life,pos
2863,920,285,26,design,minimalist,pos
2864,,285,26,design,little dark,pos
2865,,285,26,real wood,love,pos
2866,,285,26,corner,love way seat hold,pos
2867,,285,26,seat,love way hold,pos
2868,921,285,27,feature,lot thoughtful,pos
2869,922,285,28,purchase,Audi would definitely choose,pos
2870,,285,28,car,sexy,pos
2871,,285,28,look,keep knocking ball park,pos
2872,,285,28,drive,keep knocking ball park,pos
2873,,285,28,generation,whole new,pos
2874,,285,28,technology,,pos
2875,,285,28,steering,wheel,neu
2876,,285,28,technology,ton,pos
2877,,285,28,technology,simiar cellphone,pos
2878,,285,28,power,,pos
2879,,285,28,fuel economy,better,pos
2880,,285,28,car,what's love,pos
2881,,285,28,tech,much,pos
2882,,285,28,new technology,fascinating,pos
2883,,285,28,change,incredible amoounts automotive world,pos
2884,,285,28,electricity fuel,good,pos
2885,923,286,1,sound,good,pos
2886,924,286,2,launch control process,,neu
2887,,286,2,launch control,simple,pos
2888,,286,2,0 60 time,fast,pos
2889,,286,2,car,really mustang,neu
2890,,286,2,drive,wheel,neu
2891,,286,2,front wheel,lot weight,neu
2892,,286,2,power,lot,pos
2893,,286,2,attitude,lot,pos
2894,,286,2,exhaust,big,neu
2895,,286,2,exhaust,oval,neu
2896,,286,2,engine,little hot,neu
2897,,286,2,engine,hot,neu
2898,,286,2,weight,reduced,pos
2899,,286,2,torque,much,pos
2900,,286,2,0 60 time,going moiving quickly,pos
2901,,286,2,0 60 time,fastest class,pos
2902,,286,2,0 60 time,faster,pos
2903,925,286,3,dynamic mode,baffle open,neu
2904,,286,3,lower side wall,little firmness feelinng road,pos
2905,,286,3,tire,hand cooked,pos
2906,,286,3,tire,Audi specific hand cook,pos
2907,,286,3,tire,specific,neu
2908,,286,3,tire,low profile,pos
2909,,286,3,tire,little profile,neu
2910,926,286,4,grip,lot,pos
2911,,286,4,grip,good track,pos
2912,,286,4,grip,harsh arizona,neg
2913,,286,4,tyre,low profile,neg
2914,,286,4,drive mode,sramatically change character,pos
2915,,286,4,dynamic mode,least amount suspension complianc,neu
2916,927,286,5,sound,like Formula One,neu
2917,928,286,6,drive,little bit harsher road,neg
2918,,286,6,drive,bad,neg
2919,,286,6,comfort mode,change character car,pos
2920,,286,6,comfort mode,much relaxed,pos
2921,,286,6,car,much grand tour,neu
2922,929,286,7,exhaust sound,little bit mechanical,neu
2923,,286,7,dynamic mode,baffle open,neu
2924,,286,7,engine noise,simply amplifies little bit,neu
2925,,286,7,windshield,essentially like speaker,neu
2926,,286,7,engine noise,amplifying,pos
2927,,286,7,automatic acceleration,better,pos
2928,,286,7,automatic number,better,pos
2929,,286,7,automatic performance,better,pos
2930,,286,7,manual,little bit limitation,neg
2931,,286,7,manual,love,pos
2932,,286,7,manual,minority minority buy,neg
2933,,286,7,manual,market anymore,neg
2934,930,286,8,display,configurable,pos
2935,,286,8,display,really great job,pos
2936,,286,8,power,really cool,pos
2937,,286,8,torque,really cool,pos
2938,931,286,9,-,-,-
2939,932,286,10,display,easily readable,pos
2940,,286,10,display,easy use road,pos
2941,,286,10,display,easy use track,pos
2942,,286,10,display,one best job biz,pos
2943,,286,10,digital display,configurable,pos
2944,,286,10,digital display,pleasing,pos
2945,,286,10,digital display,understandable,pos
2946,,286,10,digital display,user friendly,pos
2947,933,286,11,car,GT-R sport,pos
2948,,286,11,car,really GT,neu
2949,,286,11,car,good,pos
2950,,286,11,car,everyday,pos
2951,,286,11,comfort,able drive,pos
2952,,286,11,weight,gain little bit,pos
2953,,286,11,equipment level,heavy,pos
2954,,286,11,equipped,well,pos
2955,934,286,12,trunk,nice slope,pos
2956,,286,12,trunk,roomy,neg
2957,,286,12,seat,folding,pos
2958,,286,12,seat,40 60 split,pos
2959,,286,12,trunk,folding seat give lot room,pos
2960,,286,12,trunk,enough room put pair ski,pos
2961,935,286,13,virtual cockpit,,neu
2962,,286,13,display,sport,pos
2963,,286,13,display,couple feature,pos
2964,,286,13,gauge,additional,neu
2965,,286,13,tire pressure monitoring,important,pos
2966,,286,13,display,configure,pos
2967,936,286,14,fuel economy,class leading,pos
2968,,286,14,mile per gallon,respectable,pos
2969,937,286,15,map,little FBI,neg
2970,,286,15,map,zoom,pos
2971,938,286,16,long distance,comfortable cruiser,pos
2972,,286,16,brake,surrounding,neu
2973,,286,16,speed,quickly,pos
2974,,286,16,style,comfort,pos
2975,,286,16,Audi,green,pos
2976,939,286,17,color,green,neu
2977,,286,17,color,like,pos
2978,,286,17,color,help highlight vehicle,pos
2979,,286,17,color,unique,pos
2980,940,286,18,system,intuitive,pos
2981,,286,18,system,next generation,pos
2982,941,286,19,power,surge,pos
2983,,286,19,power,favorite,pos
2984,,286,19,performance amount,little bit subtle,neu
2985,,286,19,look,favorite feature,pos
2986,942,286,20,body,wide,pos
2987,,286,20,back,look fantastic,pos
2988,,286,20,back,little bit wider,pos
2989,943,286,21,front,wider,neu
2990,,286,21,rear,wider,neu
2991,,286,21,track,increased,neu
2992,,286,21,hub,large,neu
2993,,286,21,hub,strengthened,neu
2994,,286,21,wheel,offset,neu
2995,944,286,22,drive,wheel,neu
2996,,286,22,dynamic mode,let slide back bit,pos
2997,,286,22,control,wheel drive,pos
2998,,286,22,dynamic,rear wheel drive benefit,pos
2999,,286,22,turn,fastest way around,pos
3000,945,286,23,drive,wheel,neu
3001,946,286,24,number,important,neu
3002,947,286,25,tire pressure monitor,pretty cool,pos
3003,,286,25,space,spacey,pos
3004,948,286,26,color,lot different,pos
3005,,286,26,color,calm,pos
3006,,286,26,color,interesting,pos
3007,,286,26,green color,lot pride,pos
3008,,286,26,RS6 color,lot cult following,pos
3009,,286,26,RS5 color,sonoma Green,neu
3010,,286,26,RS5 color,exclusive,pos
3011,,286,26,RS5 color,love,pos
3012,,286,26,RS5 color,gorgeous kind,pos
3013,,286,26,RS5 color,sometimes deep green,neu
3014,,286,26,RS5 color,sun little bit olive green,neu
3015,,286,26,color,awesome,pos
3016,,286,26,color,quite unique,pos
3017,,286,26,color,polarizing,neu
3018,,286,26,color,people seem love,pos
3019,949,286,27,-,-,-
3020,950,287,1,-,-,-
3021,951,287,2,drive,wheel,neu
3022,,287,2,suspension,active,pos
3023,,287,2,color,red,neu
3024,,287,2,car,love,pos
3025,952,287,3,-,-,-
3026,953,287,4,-,-,-
3027,954,287,5,-,-,-
3028,955,287,6,-,-,-
3029,956,287,7,car,lot fun,pos
3030,,287,7,booth,canyon carving,pos
3031,,287,7,job break,bad tool,neg
3032,957,287,8,engine,linear,neu
3033,,287,8,engine,lusty,pos
3034,,287,8,engine,power,pos
3035,958,287,9,engine,power,pos
3036,,287,9,drive,fast,pos
3037,,287,9,drive,lot fun,pos
3038,959,287,10,-,-,-
3039,960,287,11,engine,sexy,pos
3040,,287,11,power distribution,good,pos
3041,,287,11,engine,cool,pos
3042,,287,11,cover,plastic,neg
3043,961,287,12,dual clutch,none,neg
3044,,287,12,clutch,manual,neu
3045,,287,12,clutch,okay,neu
3046,,287,12,clutch,eight speed automatic,neu
3047,962,287,13,-,-,-
3048,963,287,14,steering,hard enough,neg
3049,,287,14,steering,electric,neu
3050,,287,14,steering,yet find one work well old,neg
3051,,287,14,steering,get heavier,neg
3052,,287,14,get,hard time,neg
3053,964,287,15,interior,driver centric,pos
3054,,287,15,car,sporty,pos
3055,965,287,16,everything,leather,neu
3056,,287,16,car,full aluminium,neu
3057,966,287,17,steering wheel,big,pos
3058,,287,17,steering wheel,fat,neu
3059,,287,17,steering wheel,flat bottom,neu
3060,967,287,18,navigation,mordern,pos
3061,,287,18,navigation,comfortable,pos
3062,,287,18,navigation,tuckey,pos
3063,968,287,19,headroom,,neu
3064,,287,19,leg room,,neu
3065,,287,19,back,comfortable,neg
3066,,287,19,driver's seat,want,pos
3067,969,287,20,suspension,active,pos
3068,,287,20,drive,wheel,neu
3069,,287,20,car,neutral,neu
3070,,287,20,power,going back,neu
3071,970,287,21,-,-,-
3072,971,287,22,-,-,-
3073,972,287,23,front end,sculpted,pos
3074,,287,23,front end,rugged,pos
3075,,287,23,front end,masculine,pos
3076,,287,23,front end,masculine,pos
3077,,287,23,weight,lot,pos
3078,,287,23,S5,emotionally,pos
3079,973,287,24,car,similar,neu
3080,974,287,25,engine note,really hear,neg
3081,975,287,26,speaker,realism,pos
3082,,287,26,exhaust,cool,pos
3083,,287,26,exhaust,real,pos
3084,,287,26,exhaust flap,open,neu
3085,976,287,27,motor noise,emphasized,neu
3086,,287,27,windshield,like soundboard,neu
3087,,287,27,windshield intensity,resonating,neu
3088,,287,27,engine noise,resonating,neu
3089,,287,27,sound,emphasized,neu
3090,,287,27,sound,adjust,neu
3091,977,287,28,-,-,-
3092,978,288,1,car,fast,pos
3093,,288,1,car,fun,pos
3094,979,288,2,drive,wheel,neu
3095,,288,2,power train,familiar,neu
3096,980,288,3,headlight,new,pos
3097,,288,3,tail light,new,pos
3098,981,288,4,grill,purposeful,pos
3099,,288,4,grill,meaner,pos
3100,,288,4,look,like baby A4,neu
3101,,288,4,look,like Mini Me A8,neu
3102,,288,4,size,small,neg
3103,982,288,5,version,refreshed,pos
3104,,288,5,A3 platform,familiar,neu
3105,983,288,6,drive,hoot,pos
3106,984,288,7,size,small,neu
3107,,288,7,car,premium,pos
3108,,288,7,car,really good choice,pos
3109,,288,7,version,mini,neu
3110,985,288,8,-,-,-
3111,986,288,9,performance,near level S4,neu
3112,,288,9,power,A3,pos
3113,,288,9,size,smaller,neu
3114,987,288,10,interior,hard pressed,neu
3115,,288,10,interior,classy,pos
3116,,288,10,interior,stylish,pos
3117,,288,10,interior,sporty,pos
3118,,288,10,seat,sport,pos
3119,,288,10,seat,really hug,pos
3120,,288,10,steering wheel,flat bottom,neu
3121,,288,10,front seating,love,pos
3122,,288,10,front seating,great place spend time,pos
3123,988,288,11,backseat,like,neg
3124,,288,11,backseat,good,neg
3125,,288,11,headroom,none,neg
3126,,288,11,leg room,much,neg
3127,,288,11,size,tiny,neg
3128,,288,11,backseat,penalty box,neg
3129,989,288,12,Virtual Cockpit,new,pos
3130,,288,12,Virtual Cockpit,different,neu
3131,990,288,13,Virual Cockpit,customize,pos
3132,,288,13,car setting,everything done fingertip,pos
3133,,288,13,car setting,take hand wheel,pos
3134,991,288,14,number,important,neu
3135,992,288,15,seat,sport,neu
3136,,288,15,paint,metallic white glacier,neu
3137,,288,15,wheel,big,pos
3138,993,288,16,0 60 time,exactly hellcat,neg
3139,,288,16,drive,way fast,pos
3140,,288,16,0 60 time,fee like five second,neu
3141,,288,16,engine,four banger Turbo,pos
3142,994,288,17,three price,cake eat,pos
3143,995,288,18,torque,ability adjust essentially front rear,pos
3144,,288,18,quattro software,specific,pos
3145,,288,18,turn,little fun drive,pos
3146,,288,18,dynamic mode,torque back,pos
3147,,288,18,dynamic mode,little bit fun drive,pos
3148,,288,18,shock absorber,magnetic,neu
3149,,288,18,ride,lot stable high speed,pos
3150,,288,18,car,nice,pos
3151,,288,18,turn,flat,pos
3152,996,288,19,stick shift,miss,neg
3153,997,288,20,dual clutch,really phenomenal,pos
3154,,288,20,material,upper quality,pos
3155,,288,20,manual transmission,,neg
3156,998,288,21,engine,amazing,pos
3157,,288,21,power,much,pos
3158,,288,21,engine,small,neg
3159,,288,21,engine,nice,pos
3160,,288,21,engine,quite extraordinary,pos
3161,,288,21,turbo lag,hint,pos
3162,,288,21,take,like scalded cat,pos
3163,999,288,22,steering,electric,pos
3164,,288,22,steering,heavieras car speed,pos
3165,,288,22,steering,lighter slows,pos
3166,1000,288,23,Audi S A3,good thing,pos
3167,,288,23,size,small package,neu
3168,1001,289,1,car,mid cycle refresh,neu
3169,,289,1,front grill,new,pos
3170,,289,1,engine output,new,pos
3171,1002,289,2,engine,big news,pos
3172,,289,2,engine,revised,neu
3173,1003,289,3,look,luxurious,pos
3174,,289,3,tailpipe,little integrated,neu
3175,1004,289,4,fuel economy,fuel efficient,pos
3176,,289,4,fuel economy,fuel efficient,pos
3177,,289,4,engine,powerful,pos
3178,,289,4,mpg,great,pos
3179,,289,4,engine,surprisingly powerful,pos
3180,1005,289,5,tail light,led,pos
3181,,289,5,grill,important difference,pos
3182,1006,289,6,look,cleaned led,neu
3183,,289,6,look,little bit mordern,pos
3184,,289,6,look,chrome,pos
3185,,289,6,look,angular,pos
3186,,289,6,exterior,design change,pos
3187,,289,6,lighting,led,neu
3188,,289,6,lighting,new,pos
3189,,289,6,look,little bit dynamic,pos
3190,,289,6,stance,little wider,pos
3191,,289,6,look,chrome,neu
3192,,289,6,grill,single frame,neu
3193,,289,6,grill,different shape,neu
3194,,289,6,front,little bit wider splitter,pos
3195,,289,6,stance,wider,pos
3196,,289,6,stance,dynamic,pos
3197,,289,6,sound,much quieter cabin,pos
3198,,289,6,wood,different color,pos
3199,,289,6,interior design,class leading,pos
3200,1007,289,7,interior design,good,pos
3201,,289,7,engine,sense top,pos
3202,,289,7,engine,like,pos
3203,,289,7,fuel economy,better,pos
3204,,289,7,horsepower,,pos
3205,,289,7,torque,greater,pos
3206,,289,7,angular,even,pos
3207,1008,289,8,styling,sophisticated,pos
3208,1009,289,9,engine,improved,pos
3209,,289,9,sound,great,pos
3210,,289,9,uphill drive,great acceleration,pos
3211,,289,9,uphill drive,torque feel confident,pos
3212,,289,9,engine,good,pos
3213,1010,289,10,tyre,fattest,neu
3214,1011,289,11,engine note,enhance,neg
3215,,289,11,engine note,noise cancellation,pos
3216,,289,11,engine note,harsh,pos
3217,,289,11,engine note,cool,pos
3218,,289,11,engine note,respect,pos
3219,1012,289,12,engine note,possible,pos
3220,1013,289,13,car,compromised harshness possibility,neu
3221,1014,289,14,overall,tightened package,neg
3222,1015,289,15,car,lot compliant,pos
3223,,289,15,car,lot compliant,pos
3224,,289,15,suspension,five degree softer,pos
3225,,289,15,bump,better job soaking,pos
3226,,289,15,handling,quite sharp,neg
3227,,289,15,brake,quite grabby,neg
3228,,289,15,brake,powerful,neg
3229,,289,15,car,designed luxurious,pos
3230,,289,15,door,four,neu
3231,,289,15,car,family sedan,pos
3232,,289,15,car,sporting,pos
3233,1016,289,16,drive,fun,pos
3234,,289,16,drive,comfortable,pos
3235,1017,289,17,smell,good,pos
3236,,289,17,car,luxurious,pos
3237,,289,17,type,sedan,neu
3238,,289,17,car,family,pos
3239,1018,290,1,-,-,-
3240,1019,290,2,torque,amount greater,pos
3241,,290,2,torque,force gassing horsepower,pos
3242,,290,2,horsepower,important,pos
3243,,290,2,sound,great,pos
3244,,290,2,sound,nothing like lot corn,pos
3245,1020,290,3,engine,proportionately blown away,pos
3246,,290,3,engine,absolutely bulletproof,pos
3247,,290,3,engine,phenomenal,pos
3248,,290,3,engine,unbeatable,pos
3249,,290,3,diesel engine,far reliable,pos
3250,,290,3,diesel engine,long lasting,pos
3251,,290,3,diesel engine,doubled,pos
3252,,290,3,drive,like schmuck,pos
3253,1021,290,4,grill,big,pos
3254,,290,4,grill,classic,pos
3255,1022,290,5,headlight,cool led,pos
3256,,290,5,headlight,best term led bling,pos
3257,,290,5,headlight,led bling change quite often,neu
3258,,290,5,headlight,led bling change obvious,neu
3259,,290,5,headlight,led bling change obvious,neu
3260,,290,5,front headlight,change year,neu
3261,,290,5,front headlight,brilliant,pos
3262,1023,290,6,back,tasteful,pos
3263,,290,6,back,deserves slap,pos
3264,,290,6,back,beautiful,pos
3265,,290,6,styling car,never overweight,pos
3266,1024,290,7,engine,fantastic,pos
3267,,290,7,engine,fast,pos
3268,,290,7,engine,rocket,pos
3269,,290,7,engine,little lust,neg
3270,1025,290,8,diesel engine,expensive,neg
3271,1026,290,9,torque,get much,pos
3272,,290,9,torque,getting benefit,pos
3273,,290,9,turbo lag,little bit,neg
3274,,290,9,torque,linear,neu
3275,,290,9,torque,push back harder harder,pos
3276,,290,9,power,,pos
3277,,290,9,power,effortless,pos
3278,,290,9,power,feel moment pas nectcar,pos
3279,,290,9,power,pull horse trailer style comfort,pos
3280,1027,290,10,-,-,-
3281,1028,290,11,sound,hear,neg
3282,,290,11,radio,hear,pos
3283,1029,290,12,sound,can't hear torque,neg
3284,,290,12,torque,feel,pos
3285,,290,12,power,really feel,pos
3286,,290,12,power,hear,pos
3287,,290,12,size,little,neu
3288,,290,12,size,big,neu
3289,,290,12,torque,much,pos
3290,,290,12,torque,pull face,pos
3291,1030,290,13,car,love,pos
3292,,290,13,price,expensive,pos
3293,,290,13,price,lot money,pos
3294,1031,290,14,price,lot money,pos
3295,,290,14,seat,cool,neg
3296,,290,14,car,hot,pos
3297,1032,290,15,sunroof,really nice,pos
3298,,290,15,sunroof,panoramic,pos
3299,,290,15,sunroof,cool,pos
3300,,290,15,camera,coming way back,neu
3301,1033,290,16,size,biggest,neu
3302,,290,16,size,take car,pos
3303,1034,290,17,interior,best class,pos
3304,,290,17,interior,feel little bit dated,neg
3305,,290,17,screen,feel bit small,neg
3306,1035,290,18,interior,getting better,pos
3307,,290,18,interior,little bit convoluted,neg
3308,1036,290,19,interior,everything feel expensive,pos
3309,,290,19,material,nice touch,pos
3310,,290,19,interior,older,neg
3311,,290,19,interior,aging,neg
3312,,290,19,interior,still better lot interior,pos
3313,1037,290,20,competition,crowded segment,pos
3314,,290,20,drive,favorite,pos
3315,1038,290,21,car,quite like sporty,neu
3316,,290,21,car,certainly sporty,pos
3317,,290,21,car,really feel wheel,pos
3318,,290,21,car,great sense comfort,pos
3319,,290,21,steering,ideal,pos
3320,,290,21,seating position,ideal,pos
3321,1039,290,22,seat,excellent,pos
3322,,290,22,seat,comfortable,pos
3323,1040,290,23,-,-,-
3324,1041,290,24,grip,relatively good,pos
3325,,290,24,mud,relatively good,pos
3326,,290,24,snow,relatively good,pos
3327,1042,290,25,interior,fantastic,pos
3328,1043,290,26,backseat,little tight,neg
3329,,290,26,knee room,loosing little bit,neg
3330,,290,26,seat,little tight,neg
3331,,290,26,legroom,seat kind get stuck seat,neg
3332,1044,290,27,trunk,amazing,pos
3333,1045,290,28,trunk,big enough,pos
3334,1046,290,29,-,-,-
3335,1047,290,30,seat,really impressive,pos
3336,,290,30,seat,back,pos
3337,1048,290,31,trunk,everything feel nice,pos
3338,,290,31,trunk,actually comfortable,pos
3339,1049,290,32,-,-,-
3340,1050,290,33,paddle shifter,ten slower,neg
3341,,290,33,0 60 time,crazy fast,pos
3342,,290,33,car,holding nicely,pos
3343,1051,290,34,0 60 time,identical,neu
3344,1052,290,35,-,-,-
3345,1053,290,36,sound,quiet,pos
3346,,290,36,power,good,pos
3347,,290,36,power plant,fantastic,pos
3348,,290,36,torque,mileage,pos
3349,,290,36,engine,speed,pos
3350,,290,36,engine,everyone one like,pos
3351,,290,36,fuel,diesel,neu
3352,1054,290,37,-,-,-
3353,1055,290,38,-,-,-
3354,1056,291,1,technology,bridge latest technology autonomous car,pos
3355,,291,1,technology,latest,pos
3356,1057,291,2,version,long,neu
3357,,291,2,cabin,gentle smell spring,pos
3358,,291,2,seat,massage foot,pos
3359,,291,2,seat,massage back,pos
3360,,291,2,drive,,pos
3361,1058,291,3,torque,confident,pos
3362,1059,291,4,power,bad boy need lot,pos
3363,1060,291,5,exhaust,like,neg
3364,,291,5,exhaust tip,fake,neg
3365,1061,291,6,0 60 time,felt pretty fast,pos
3366,,291,6,torque,rush towards start,pos
3367,,291,6,torque,dissipitated little bit towards end,neg
3368,1062,291,7,-,-,-
3369,1063,291,8,experience,bespoke,pos
3370,,291,8,experience,unique,pos
3371,,291,8,experience,custom,pos
3372,,291,8,profile,several different,pos
3373,,291,8,feature,different,pos
3374,,291,8,feature,customized,pos
3375,,291,8,door,electric,neu
3376,,291,8,door,newest feature,pos
3377,,291,8,door open,gently put hand door,pos
3378,,291,8,door close,gentle,pos
3379,,291,8,event,coolest,pos
3380,,291,8,event,open close walk,pos
3381,,291,8,sound,incredibly silent,pos
3382,,291,8,event,incredibly cool,pos
3383,,291,8,car,cool party,pos
3384,,291,8,event,reclines dashboard,pos
3385,,291,8,wood,giant,neu
3386,,291,8,wood,elegant,pos
3387,,291,8,wood,beautiful,pos
3388,,291,8,Google Earth,favorite,pos
3389,,291,8,Google Earth,zoom,pos
3390,,291,8,Google Earth,zoom,pos
3391,,291,8,screen,three different,pos
3392,,291,8,screen,customizable,pos
3393,,291,8,feature,lot,pos
3394,,291,8,screen,pretty configurable,pos
3395,,291,8,setting,400 different,neu
3396,,291,8,rpm,small,neg
3397,,291,8,rpm,make bigger,pos
3398,,291,8,guages,large,pos
3399,,291,8,car,set way like,pos
3400,,291,8,profile,different,pos
3401,,291,8,profile,memorize,pos
3402,,291,8,profile,powerful way customizing,pos
3403,,291,8,profile,making car familiar,pos
3404,,291,8,smell,good,pos
3405,,291,8,fragrance,set,pos
3406,,291,8,fragrance,really preference,pos
3407,,291,8,touch screen,take stress driving,pos
3408,,291,8,touch screen,take cognitive load,pos
3409,,291,8,touch screen,bit intuitive,pos
3410,,291,8,button,gotten rid,neu
3411,,291,8,car,brand new,pos
3412,,291,8,writing pad,natural handwriting recognition,pos
3413,,291,8,car interaction,big upgrade,pos
3414,1064,291,9,display,wonderful,pos
3415,,291,9,display,giant sweeping piano black,pos
3416,,291,9,screen,privacy,neu
3417,,291,9,button,hard wired,pos
3418,1065,291,10,display,lot way elegant,pos
3419,,291,10,economy,basically level two,neu
3420,,291,10,autonomous driving,much would keep car fully autonomous,pos
3421,,291,10,drive,driving,pos
3422,,291,10,autonomous driving,depends condition,pos
3423,1066,291,11,front,classic Audi,neu
3424,,291,11,front,intersecting line,neu
3425,,291,11,front,lot angle,neu
3426,,291,11,front,sharp,pos
3427,,291,11,front,mordern,pos
3428,,291,11,back,changed quite bit,neu
3429,,291,11,look,feel like two different designer front back,neg
3430,,291,11,back,intersecting line,neu
3431,,291,11,back,round,neu
3432,,291,11,back,angular,neu
3433,,291,11,back,sort look like Lincoln continental,neu
3434,1067,291,12,headroom,plenty,pos
3435,1068,291,13,backseat environment,lot control,pos
3436,,291,13,control,best,pos
3437,,291,13,control,much,pos
3438,,291,13,backseat function,able learn,neg
3439,,291,13,car,luxury,pos
3440,,291,13,type,sedan,neu
3441,,291,13,comfort package,greatest thing,pos
3442,,291,13,seat,individua; reroute,neu
3443,,291,13,seat,sport,neu
3444,,291,13,control,lot,pos
3445,,291,13,seat,recline bit,pos
3446,,291,13,seat,lumbar,pos
3447,,291,13,rear seat control,remote,pos
3448,,291,13,remote control,nice thing,pos
3449,,291,13,seat,adjust,pos
3450,,291,13,seat,massage,pos
3451,,291,13,massage program,different,pos
3452,,291,13,massage,60 80 %,pos
3453,,291,13,luxury,higher level,pos
3454,,291,13,remote feature,interesting,pos
3455,,291,13,reading light,matrix,pos
3456,,291,13,reading light,interesting,pos
3457,,291,13,reading light,set different size,pos
3458,,291,13,reading light,move around,pos
3459,,291,13,reading light,nice idea,pos
3460,,291,13,front headlight,matrix beam,neu
3461,1069,291,14,-,-,-
3462,1070,291,15,seat,heated,pos
3463,,291,15,seat,cooled,pos
3464,,291,15,seat,got heating four,pos
3465,,291,15,seat,massage four,pos
3466,,291,15,seat,lumbar four,pos
3467,,291,15,seat,ventilated,pos
3468,,291,15,seat,recline,pos
3469,,291,15,button,hardy hard,neg
3470,,291,15,front seat,control rear,pos
3471,,291,15,front seat control,cool,pos
3472,,291,15,seat,move forward legroom,pos
3473,,291,15,utility,ski pas,pos
3474,,291,15,utility,put snowboard,pos
3475,,291,15,control,pretty cool,pos
3476,,291,15,interior design philosophy,sophisticated,pos
3477,,291,15,interior design philosophy,simplistic,pos
3478,,291,15,control,slider instead button,pos
3479,1071,291,16,technology,lot benteley,pos
3480,,291,16,price,either bargain expensive,neu
3481,1072,291,17,power,powerful,pos
3482,,291,17,engine,bigger,pos
3483,,291,17,engine,sense power,pos
3484,,291,17,power,unlimited,neu
3485,,291,17,engine,sense world warping around,neu
3486,,291,17,engine,fast,neu
3487,,291,17,engine,take breadth away fast,neu
3488,,291,17,technology,much need powered,neu
3489,1073,291,18,grill,laser,neu
3490,,291,18,grill,let car sense environment,pos
3491,,291,18,sensor,suite ultrasonic,pos
3492,1074,291,19,-,-,-
3493,1075,291,20,canyon,car,pos
3494,,291,20,canyon,exactly designed,neg
3495,,291,20,canyon,happy sad,neg
3496,1076,291,21,steering,dynamic rear wheel,neu
3497,,291,21,car,nimble,pos
3498,,291,21,steering,front back wheel steer,pos
3499,,291,21,steering,benefit,pos
3500,,291,21,steering,wheel,neu
3501,,291,21,corner handling,accurately carve,pos
3502,,291,21,curvy road,accurately carve corner,pos
3503,,291,21,turning radius,much tighter,pos
3504,,291,21,turning radius,lot,pos
3505,,291,21,turning radius,exact Audi A4,neu
3506,,291,21,size,definition large,pos
3507,1077,291,22,version,short,neu
3508,,291,22,car,German luxury,pos
3509,,291,22,Audi,would choose,pos
3510,,291,22,technology,silver bullet,pos
3511,,291,22,drive,wheel,neu
3512,,291,22,car,kind understated elegance,pos
3513,,291,22,car,elegant understated combination sportiness luxury,pos
3514,,291,22,price,little wealthy old unit,neg
3515,1078,292,1,utility,sedan,neu
3516,,292,1,car,sexiness coupe,pos
3517,,292,1,utility,hatchback,neu
3518,,292,1,back,sport,pos
3519,,292,1,type,three coupe sedan hatchback mashed one,pos
3520,1079,292,2,-,-,-
3521,1080,292,3,utility,sedan,neu
3522,,292,3,functionality,hatchback,neu
3523,,292,3,room,hatchback,neu
3524,,292,3,car,sport back,neu
3525,1081,292,4,profile,special,pos
3526,1082,292,5,type,hatchback,neu
3527,1083,292,6,car,lot sexier A4 A5,pos
3528,,292,6,body,much sexier top,pos
3529,1084,292,7,back,sport,neu
3530,,292,7,front door,relatively short,pos
3531,1085,292,8,door,relatively short,neg
3532,,292,8,get,little tricker,neg
3533,1086,292,9,back,sport,neu
3534,1087,292,10,drive,four wheel,neu
3535,1088,292,11,-,-,-
3536,1089,292,12,roof,lower,neu
3537,,292,12,roof,sexier,pos
3538,,292,12,get,hard,neg
3539,,292,12,get,hard,neg
3540,1090,292,13,get,crane neck little get back,neg
3541,,292,13,back,bad,neu
3542,,292,13,room,okay,neu
3543,,292,13,headroom,place I want take road trip,neg
3544,,292,13,back,comfortable think,pos
3545,,292,13,roof,roofline,neu
3546,1091,292,14,mpg,rather remarkable,neu
