,Unnamed: 0,id,segment_id,aspect,opinion,sentiment
2750,,285,5,hatchback,love to see,pos
2751,900,285,6,back,little bit tighter,neg
2752,,285,6,outside,lot better looking,pos
2753,901,285,7,quattro ultra system,newest,pos
2754,,285,7,quattro ultra system,interesting,pos
2755,,285,7,fuel efficient,more,pos
2756,,285,7,quattro system,predictive,neu
2757,,285,7,drive,all wheel,neu
2758,,285,7,drive,front wheel,neu
2759,,285,7,snow,confidence of having all wheel drive,pos
2760,,285,7,snow,not sudden snap oversteer,pos
2761,902,285,8,technology,new,pos
2762,,285,8,steering,all wheel,neu
2763,,285,8,rear wheel steering,great,pos
2764,,285,8,parking,easier,pos
2765,,285,8,rear wheel steering,great for parking,pos
2766,903,285,9,screens,little bit of counting,neu
2767,,285,9,technology,more advanced,pos
2768,,285,9,technology,similar to cell phone operation,neu
2769,,285,9,system,new,neu
2770,904,285,10,system,very similar to cell phone,neu
2771,,285,10,touchscreen,much easier,pos
2772,,285,10,screen interface,haptic feedback,neu
2773,,285,10,system,gonna have to bust out the owner's manual to really get very well acquainted with,neg
2774,,285,10,technology,lot of,pos
2775,,285,10,Google Earth,love,pos
2776,,285,10,car settings,100 ways to customize,pos
2777,,285,10,screens,can customize,pos
2778,,285,10,system,will probablty become very intuitive,pos
2779,,285,10,wireless charging,best,pos
2780,,285,10,system,all good,pos
2781,,285,10,functions,lot of,neu
2782,,285,10,touch screen,soft,neu
2783,,285,10,touch screen,haptic feedback,pos
2784,905,285,11,shape,modified coke bottle,neu
2785,,285,11,shape,classic,pos
2786,,285,11,shape,sexy,pos
2787,,285,11,shape,shows the haunches of the car,pos
2788,,285,11,shape,shows big tires,pos
2789,,285,11,front,sleek,pos
2790,,285,11,back shape,classic coke bible,pos
2791,,285,11,haunches,kind of come out,neu
2792,,285,11,tires,wider,pos
2793,,285,11,tires,fatter,pos
2794,,285,11,looks,much more aggressive,pos
2795,,285,11,front,sleek,pos
2796,,285,11,back,aggressive,pos
2797,,285,11,back,pretty tough looking,pos
2798,,285,11,gas cap,lot cleaner,pos
2799,,285,11,gas cap,lot sexier,pos
2800,,285,11,gas cap,like,pos
2801,,285,11,gas cap,small detail,neu
2802,906,285,12,center screen,cool,pos
2803,,285,12,center screen,configure easily,pos
2804,907,285,13,drive,pretty quick,pos
2805,,285,13,drive,makes a lot of sense,pos
2806,908,285,14,corners,feel stable,pos
2807,,285,14,corners,feel well planted,pos
2808,,285,14,dynamics,very neutral,neu
2809,909,285,15,dynamics,certainly very neutral,pos
2810,,285,15,dynamics,very confidence inspiring,pos
2811,,285,15,weight,little bit heavier,neu
2812,,285,15,weight,heavier,neu
2813,,285,15,push,very good,pos
2814,,285,15,push,very linear,pos
2815,,285,15,turbo lag,little bit,neg
2816,910,285,16,-,-,-
2817,911,285,17,electronics,lot of,pos
2818,,285,17,engine turn off,very seamless,pos
2819,,285,17,Stop Start system,pretty much seamless,pos
2820,,285,17,front,heavy,neu
2821,,285,17,weight,on wheels,neu
2822,912,285,18,doors,cool,pos
2823,,285,18,doors,semi electric,neu
2824,,285,18,electricity,cool,pos
2825,913,285,19,rotate,front axis,neu
2826,,285,19,back,more weight,neu
2827,,285,19,turn,much more neutral,neu
2828,914,285,20,price,pay a little more if you want to go sexy,pos
2829,915,285,21,feels,very planted,pos
2830,,285,21,size,big,neu
2831,,285,21,drives,big,neu
2832,,285,21,car's incisors,feel half left,neu
2833,,285,21,car,not perfectly neutral,neu
2834,,285,21,steering,electronic,neu
2835,,285,21,steering,confidence inducing,pos
2836,,285,21,steering,little communicate inside,neg
2837,,285,21,steering,can tell what front wheels doing,pos
2838,,285,21,car,more of grand touring,neu
2839,,285,21,car,less canyon carving,neg
2840,,285,21,car,more of GT,neu
2841,916,285,22,headlights,high beam,pos
2842,,285,22,headlights,laser,neu
2843,,285,22,headlights,cool,pos
2844,917,285,23,car,dream car,pos
2845,,285,23,type,hatchback,neu
2846,,285,23,car,love,pos
2847,,285,23,back,can throw my bike,pos
2848,,285,23,look,love,pos
2849,,285,23,A6 backseats,appreciate,pos
2850,,285,23,A6 backseats,more utility,pos
2851,918,285,24,back,pretty tight,neg
2852,,285,24,back,not super happy for long periods,neg
2853,,285,24,A6 back,pretty happy,pos
2854,919,285,25,room,lot more,pos
2855,,285,25,infotaintment system,like,pos
2856,,285,25,infotaintment system,smartphone based,neu
2857,,285,25,technology,lot of,pos
2858,,285,25,leather,beige,neu
2859,,285,25,screen,sea of black when off,neu
2860,,285,25,A6,dark,neu
2861,,285,25,A6,tearing,neu
2862,,285,25,A6,lot of life,pos
2863,920,285,26,design,minimalist,pos
2864,,285,26,design,little too dark,pos
2865,,285,26,real wood,love,pos
2866,,285,26,corner,love the way seats hold,pos
2867,,285,26,seats,love the way they hold,pos
2868,921,285,27,features,lot very thoughtful,pos
2869,922,285,28,purchase,Audi would definitely choose,pos
2870,,285,28,car,sexy,pos
2871,,285,28,looks,keeps knocking a ball park,pos
2872,,285,28,drive,keeps knocking a ball park,pos
2873,,285,28,generation,whole new,pos
2874,,285,28,technology,more,pos
2875,,285,28,steering,all wheel,neu
2876,,285,28,technology,ton of,pos
2877,,285,28,technology,very simiar to cellphone,pos
2878,,285,28,power,more,pos
2879,,285,28,fuel economy,better,pos
2880,,285,28,car,what's not to love,pos
2881,,285,28,tech,too much,pos
2882,,285,28,new technology,fascinating,pos
2883,,285,28,change,incredible amoounts in automotive world,pos
2884,,285,28,electricity fuel,good,pos
2885,923,286,1,sounds,good,pos
2886,924,286,2,launch control process,same,neu
2887,,286,2,launch control,very simple,pos
2888,,286,2,0 to 60 time,fast,pos
2889,,286,2,car,really a mustang,neu
2890,,286,2,drive,all wheel,neu
2891,,286,2,front wheels,lot of weight,neu
2892,,286,2,power,lot of,pos
2893,,286,2,attitude,lot of,pos
2894,,286,2,exhausts,big,neu
2895,,286,2,exhausts,oval,neu
2896,,286,2,engine,little hot,neu
2897,,286,2,engine,so hot here,neu
2898,,286,2,weight,reduced,pos
2899,,286,2,torque,much more,pos
2900,,286,2,0 to 60 time,going and moiving so quickly,pos
2901,,286,2,0 to 60 time,fastest in its class,pos
2902,,286,2,0 to 60 time,faster,pos
2903,925,286,3,dynamic mode,baffles open,neu
2904,,286,3,lower side wall,little more firmness feelinng from road,pos
2905,,286,3,tires,hand cooked,pos
2906,,286,3,tires,Audi specific hand cook,pos
2907,,286,3,tires,specific,neu
2908,,286,3,tires,low profile,pos
2909,,286,3,tires,little profile,neu
2910,926,286,4,grip,lot of,pos
2911,,286,4,grip,good for track,pos
2912,,286,4,grip,harsh for arizona,neg
2913,,286,4,tyres,low profile,neg
2914,,286,4,drive modes,sramatically change the character,pos
2915,,286,4,dynamic mode,least amount of suspension complianc,neu
2916,927,286,5,sound,like Formula One,neu
2917,928,286,6,drive,little bit harsher on the road,neg
2918,,286,6,drive,not too bad,neg
2919,,286,6,comfort mode,changes character of the car,pos
2920,,286,6,comfort mode,much more relaxed,pos
2921,,286,6,car,much more grand tour,neu
2922,929,286,7,exhaust sound,little bit more mechanical,neu
2923,,286,7,dynamic mode,baffles open,neu
2924,,286,7,engine noise,simply amplifies little bit,neu
2925,,286,7,windshield,essentially like speaker,neu
2926,,286,7,engine noise,amplifying,pos
2927,,286,7,automatic acceleration,better,pos
2928,,286,7,automatic numbers,better,pos
2929,,286,7,automatic performance,better,pos
2930,,286,7,manual,little bit limitation,neg
2931,,286,7,manual,love,pos
2932,,286,7,manual,minority of minority will buy,neg
2933,,286,7,manual,market not there anymore,neg
2934,930,286,8,display,configurable,pos
2935,,286,8,display,really great job,pos
2936,,286,8,power,really cool,pos
2937,,286,8,torque,really cool,pos
2938,931,286,9,-,-,-
2939,932,286,10,display,easily readable,pos
2940,,286,10,display,very easy to use on road,pos
2941,,286,10,display,very easy to use when on track,pos
2942,,286,10,display,one of the best jobs in biz,pos
2943,,286,10,digital display,configurable,pos
2944,,286,10,digital display,pleasing,pos
2945,,286,10,digital display,understandable,pos
2946,,286,10,digital display,user friendly,pos
2947,933,286,11,car,more of a GT-R than sports,pos
2948,,286,11,car,really GT,neu
2949,,286,11,car,good,pos
2950,,286,11,car,everyday,pos
2951,,286,11,comfort,able to drive,pos
2952,,286,11,weight,gain a little bit,pos
2953,,286,11,equipment level,heavy,pos
2954,,286,11,equipped,very well,pos
2955,934,286,12,trunk,nice slope,pos
2956,,286,12,trunk,not very roomy,neg
2957,,286,12,seats,folding,pos
2958,,286,12,seats,40 60 split,pos
2959,,286,12,trunk,folding seats gives lot of room,pos
2960,,286,12,trunk,enough room to put a pair of skis,pos
2961,935,286,13,virtual cockpit,same,neu
2962,,286,13,display,sport,pos
2963,,286,13,display,couple of more features,pos
2964,,286,13,gauges,additional,neu
2965,,286,13,tire pressure monitoring,very important,pos
2966,,286,13,display,can configure,pos
2967,936,286,14,fuel economy,class leading,pos
2968,,286,14,miles per gallon,respectable,pos
2969,937,286,15,map,little FBI,neg
2970,,286,15,map,can zoom in and out,pos
2971,938,286,16,long distance,very comfortable cruiser,pos
2972,,286,16,brakes,surrounding,neu
2973,,286,16,speed,very quickly,pos
2974,,286,16,style,comfort,pos
2975,,286,16,Audi,very green,pos
2976,939,286,17,color,green,neu
2977,,286,17,color,like,pos
2978,,286,17,color,help highlight the vehicle,pos
2979,,286,17,color,very unique,pos
2980,940,286,18,system,very intuitive,pos
2981,,286,18,system,next generation,pos
2982,941,286,19,power,surge of,pos
2983,,286,19,power,favorite,pos
2984,,286,19,performance amount,little bit subtle,neu
2985,,286,19,looks,favorite feature,pos
2986,942,286,20,body,wide,pos
2987,,286,20,back,looks fantastic,pos
2988,,286,20,back,little bit wider,pos
2989,943,286,21,front,wider,neu
2990,,286,21,rear,wider,neu
2991,,286,21,track,increased,neu
2992,,286,21,hubs,large,neu
2993,,286,21,hubs,strengthened,neu
2994,,286,21,wheels,offset,neu
2995,944,286,22,drive,all wheel,neu
2996,,286,22,dynamic mode,let you slide the back out a bit more,pos
2997,,286,22,control,all wheel drive,pos
2998,,286,22,dynamics,rear wheel drive benefit,pos
2999,,286,22,turn,fastest way around,pos
3000,945,286,23,drive,all wheel,neu
3001,946,286,24,numbers,important,neu
3002,947,286,25,tire pressure monitor,pretty cool,pos
3003,,286,25,space,so spacey,pos
3004,948,286,26,colors,lot of different,pos
3005,,286,26,colors,calm,pos
3006,,286,26,colors,interesting,pos
3007,,286,26,green color,lot of pride,pos
3008,,286,26,RS6 color,lot of cult following,pos
3009,,286,26,RS5 color,sonoma Green,neu
3010,,286,26,RS5 color,exclusive,pos
3011,,286,26,RS5 color,love,pos
3012,,286,26,RS5 color,gorgeous kind of,pos
3013,,286,26,RS5 color,sometimes deep green,neu
3014,,286,26,RS5 color,in sun little bit olive green,neu
3015,,286,26,color,awesome,pos
3016,,286,26,color,quite unique,pos
3017,,286,26,color,polarizing,neu
3018,,286,26,color,people seem to love,pos
3019,949,286,27,-,-,-
3020,950,287,1,-,-,-
3021,951,287,2,drive,all wheel,neu
3022,,287,2,suspension,active,pos
3023,,287,2,color,red,neu
3024,,287,2,car,what is not to love,pos
3025,952,287,3,-,-,-
3026,953,287,4,-,-,-
3027,954,287,5,-,-,-
3028,955,287,6,-,-,-
3029,956,287,7,car,lot of fun,pos
3030,,287,7,booth,canyon carving,pos
3031,,287,7,job breaks,not a bad tool,neg
3032,957,287,8,engine,linear,neu
3033,,287,8,engine,lusty,pos
3034,,287,8,engine,more power,pos
3035,958,287,9,engine,more power,pos
3036,,287,9,drive,fast,pos
3037,,287,9,drive,lot of fun,pos
3038,959,287,10,-,-,-
3039,960,287,11,engine,sexy,pos
3040,,287,11,power distribution,good,pos
3041,,287,11,engine,cool,pos
3042,,287,11,cover,plastic,neg
3043,961,287,12,dual clutch,none,neg
3044,,287,12,clutch,manual,neu
3045,,287,12,clutch,okay,neu
3046,,287,12,clutch,eight speed automatic,neu
3047,962,287,13,-,-,-
3048,963,287,14,steering,hard enough,neg
3049,,287,14,steering,electric,neu
3050,,287,14,steering,yet to find one that works as well as old,neg
3051,,287,14,steering,gets heavier,neg
3052,,287,14,get out,hard time,neg
3053,964,287,15,interior,driver centric,pos
3054,,287,15,car,very sporty,pos
3055,965,287,16,everything,leather,neu
3056,,287,16,car,full aluminium,neu
3057,966,287,17,steering wheel,big,pos
3058,,287,17,steering wheel,fat,neu
3059,,287,17,steering wheel,flat bottom,neu
3060,967,287,18,navigation,very mordern,pos
3061,,287,18,navigation,very comfortable,pos
3062,,287,18,navigation,very tuckey,pos
3063,968,287,19,headroom,some,neu
3064,,287,19,leg room,some,neu
3065,,287,19,back,not comfortable,neg
3066,,287,19,driver's seat,where you want to be,pos
3067,969,287,20,suspension,active,pos
3068,,287,20,drive,all wheel,neu
3069,,287,20,car,very neutral,neu
3070,,287,20,power,most going to the  back,neu
3071,970,287,21,-,-,-
3072,971,287,22,-,-,-
3073,972,287,23,front end,more sculpted,pos
3074,,287,23,front end,more rugged,pos
3075,,287,23,front end,more masculine,pos
3076,,287,23,front end,more masculine,pos
3077,,287,23,weight,lot of,pos
3078,,287,23,S5,more emotionally,pos
3079,973,287,24,cars,very similar,neu
3080,974,287,25,engine note,really hear,neg
3081,975,287,26,speakers,realism,pos
3082,,287,26,exhaust,cool,pos
3083,,287,26,exhaust,real,pos
3084,,287,26,exhaust flaps,open,neu
3085,976,287,27,motor noise,emphasized,neu
3086,,287,27,windshield,like a soundboard,neu
3087,,287,27,windshield  intensity,resonating,neu
3088,,287,27,engine noise,resonating,neu
3089,,287,27,sound,emphasized,neu
3090,,287,27,sound,can adjust,neu
3091,977,287,28,-,-,-
3092,978,288,1,car,so fast,pos
3093,,288,1,car,so fun,pos
3094,979,288,2,drive,all wheel,neu
3095,,288,2,power train,familiar,neu
3096,980,288,3,headlights,new,pos
3097,,288,3,tail lights,new,pos
3098,981,288,4,grill,more purposeful,pos
3099,,288,4,grill,meaner,pos
3100,,288,4,looks,like baby A4,neu
3101,,288,4,looks,like Mini Me A8,neu
3102,,288,4,size,small,neg
3103,982,288,5,version,refreshed,pos
3104,,288,5,A3 platform,very familiar,neu
3105,983,288,6,drive,such a hoot,pos
3106,984,288,7,size,small,neu
3107,,288,7,car,premium,pos
3108,,288,7,car,really good choice,pos
3109,,288,7,version,mini,neu
3110,985,288,8,-,-,-
3111,986,288,9,performance,near level of S4,neu
3112,,288,9,power,more than A3,pos
3113,,288,9,size,smaller,neu
3114,987,288,10,interior,hard pressed,neu
3115,,288,10,interior,classy,pos
3116,,288,10,interior,more stylish,pos
3117,,288,10,interior,more sporty,pos
3118,,288,10,seat,sport,pos
3119,,288,10,seat,really hug you,pos
3120,,288,10,steering wheel,flat bottom,neu
3121,,288,10,front seating,love,pos
3122,,288,10,front seating,great place to spend time,pos
3123,988,288,11,backseat,don't like,neg
3124,,288,11,backseat,no good,neg
3125,,288,11,headroom,none,neg
3126,,288,11,leg room,not much,neg
3127,,288,11,size,tiny,neg
3128,,288,11,backseat,penalty box,neg
3129,989,288,12,Virtual Cockpit,new,pos
3130,,288,12,Virtual Cockpit,very different,neu
3131,990,288,13,Virual Cockpit,can customize,pos
3132,,288,13,car settings,everything done at your fingertips,pos
3133,,288,13,car settings,don't take your hands off the wheel,pos
3134,991,288,14,numbers,important,neu
3135,992,288,15,seats,sport,neu
3136,,288,15,paint,metallic white glacier,neu
3137,,288,15,wheels,big,pos
3138,993,288,16,0 to 60 time,not exactly hellcats,neg
3139,,288,16,drive,way too fast,pos
3140,,288,16,0 to 60 time,fees like five seconds,neu
3141,,288,16,engine,four banger Turbo,pos
3142,994,288,17,s three price,have your cake and eat it too,pos
3143,995,288,18,torque,ability to adjust essentially from front to rear,pos
3144,,288,18,quattro software,specific,pos
3145,,288,18,turn in,little more fun to drive,pos
3146,,288,18,dynamic mode,more torque to the back,pos
3147,,288,18,dynamic mode,little bit more fun to drive,pos
3148,,288,18,shock absorbers,magnetic,neu
3149,,288,18,ride,lot more stable at high speed,pos
3150,,288,18,car,nice,pos
3151,,288,18,turn in,flat,pos
3152,996,288,19,stick shift,miss,neg
3153,997,288,20,dual clutch,really phenomenal,pos
3154,,288,20,materials,upper quality,pos
3155,,288,20,manual transmission,not there,neg
3156,998,288,21,engine,amazing,pos
3157,,288,21,power,so much,pos
3158,,288,21,engine,small,neg
3159,,288,21,engine,very nice,pos
3160,,288,21,engine,quite extraordinary,pos
3161,,288,21,turbo lag,hint of,pos
3162,,288,21,take off,like a scalded cat,pos
3163,999,288,22,steering,electric,pos
3164,,288,22,steering,heavieras car speeds up,pos
3165,,288,22,steering,lighter as it slows down,pos
3166,1000,288,23,Audi S A3,good thing,pos
3167,,288,23,size,small package,neu
3168,1001,289,1,car,mid cycle refresh,neu
3169,,289,1,front grill,new,pos
3170,,289,1,engine output,new,pos
3171,1002,289,2,engine,big news,pos
3172,,289,2,engine,revised,neu
3173,1003,289,3,look,more luxurious,pos
3174,,289,3,tailpipes,little integrated,neu
3175,1004,289,4,fuel economy,most fuel efficient,pos
3176,,289,4,fuel economy,very fuel efficient,pos
3177,,289,4,engine,powerful,pos
3178,,289,4,mpg,great,pos
3179,,289,4,engine,surprisingly powerful,pos
3180,1005,289,5,tail lights,led,pos
3181,,289,5,grill,most important difference,pos
3182,1006,289,6,look,cleaned up led,neu
3183,,289,6,look,little bit more mordern,pos
3184,,289,6,look,more chrome,pos
3185,,289,6,look,more angular,pos
3186,,289,6,exterior,design changes,pos
3187,,289,6,lighting,led,neu
3188,,289,6,lighting,new,pos
3189,,289,6,look,little bit more dynamic,pos
3190,,289,6,stance,little  wider,pos
3191,,289,6,look,more chrome,neu
3192,,289,6,grill,single frame,neu
3193,,289,6,grill,different shape,neu
3194,,289,6,front,little bit wider splitter,pos
3195,,289,6,stance,more wider,pos
3196,,289,6,stance,more dynamic,pos
3197,,289,6,sound,much quieter cabin,pos
3198,,289,6,wood,different color,pos
3199,,289,6,interior design,class leading,pos
3200,1007,289,7,interior design,good,pos
3201,,289,7,engine,sense of top,pos
3202,,289,7,engine,like,pos
3203,,289,7,fuel economy,better,pos
3204,,289,7,horsepower,more,pos
3205,,289,7,torque,greater,pos
3206,,289,7,angular,even more,pos
3207,1008,289,8,styling,more sophisticated,pos
3208,1009,289,9,engine,improved,pos
3209,,289,9,sound,great,pos
3210,,289,9,uphill drive,great acceleration,pos
3211,,289,9,uphill drive,torque feel confident,pos
3212,,289,9,engine,good,pos
3213,1010,289,10,tyres,fattest,neu
3214,1011,289,11,engine notes,not enhance,neg
3215,,289,11,engine notes,noise cancellation,pos
3216,,289,11,engine notes,not harsh,pos
3217,,289,11,engine notes,cool,pos
3218,,289,11,engine notes,respect,pos
3219,1012,289,12,engine notes,very possible,pos
3220,1013,289,13,car,compromised between harshness and possibility,neu
3221,1014,289,14,overall,tightened up package,neg
3222,1015,289,15,car,lot more compliant,pos
3223,,289,15,car,a lot compliant,pos
3224,,289,15,suspension,five degrees softer,pos
3225,,289,15,bumps,does a better job of soaking,pos
3226,,289,15,handling,not quite sharp,neg
3227,,289,15,brakes,not quite grabby,neg
3228,,289,15,brakes,aren't as powerful,neg
3229,,289,15,car,designed to be luxurious,pos
3230,,289,15,door,four,neu
3231,,289,15,car,family sedan,pos
3232,,289,15,car,can be very sporting,pos
3233,1016,289,16,drive,fun,pos
3234,,289,16,drive,comfortable,pos
3235,1017,289,17,smell,good,pos
3236,,289,17,car,luxurious,pos
3237,,289,17,type,sedan,neu
3238,,289,17,car,family,pos
3239,1018,290,1,-,-,-
3240,1019,290,2,torque,amount greater,pos
3241,,290,2,torque,forces gassing horsepower,pos
3242,,290,2,horsepower,important,pos
3243,,290,2,sound,great,pos
3244,,290,2,sound,nothing like a lot of corn,pos
3245,1020,290,3,engine,proportionately blown away,pos
3246,,290,3,engine,absolutely bulletproof,pos
3247,,290,3,engine,phenomenal,pos
3248,,290,3,engine,unbeatable,pos
3249,,290,3,diesel engine,far more reliable,pos
3250,,290,3,diesel engine,long lasting,pos
3251,,290,3,diesel engine,doubled down,pos
3252,,290,3,drive,like a schmuck,pos
3253,1021,290,4,grill,big,pos
3254,,290,4,grill,classic,pos
3255,1022,290,5,headlights,cool led,pos
3256,,290,5,headlights,best in terms of doing led bling,pos
3257,,290,5,headlights,led bling changes quite often,neu
3258,,290,5,headlights,led bling change very obvious,neu
3259,,290,5,headlights,led bling change very obvious,neu
3260,,290,5,front headlights,change in a year,neu
3261,,290,5,front headlights,brilliant,pos
3262,1023,290,6,back,tasteful,pos
3263,,290,6,back,deserves a slap,pos
3264,,290,6,back,beautiful,pos
3265,,290,6,styling cars,never overweight,pos
3266,1024,290,7,engine,fantastic,pos
3267,,290,7,engine,should be fast,pos
3268,,290,7,engine,should be rocket,pos
3269,,290,7,engine,very little lust,neg
3270,1025,290,8,diesel engine,more expensive,neg
3271,1026,290,9,torque,get so much,pos
3272,,290,9,torque,getting a benefit,pos
3273,,290,9,turbo lag,little bit,neg
3274,,290,9,torque,linear,neu
3275,,290,9,torque,push back harder and harder,pos
3276,,290,9,power,more and more,pos
3277,,290,9,power,just effortless,pos
3278,,290,9,power,feel at any moment you can pass the nectcar,pos
3279,,290,9,power,pull a horse trailer in style and comfort,pos
3280,1027,290,10,-,-,-
3281,1028,290,11,sound,don't hear,neg
3282,,290,11,radio,hear,pos
3283,1029,290,12,sound,can't hear torque,neg
3284,,290,12,torque,can feel it,pos
3285,,290,12,power,can really feel,pos
3286,,290,12,power,won't hear,pos
3287,,290,12,size,little,neu
3288,,290,12,size,not that big,neu
3289,,290,12,torque,so much,pos
3290,,290,12,torque,pull your face off,pos
3291,1030,290,13,car,love,pos
3292,,290,13,price,expensive,pos
3293,,290,13,price,lot of money,pos
3294,1031,290,14,price,lot of money,pos
3295,,290,14,seats,not cool,neg
3296,,290,14,car,hot,pos
3297,1032,290,15,sunroof,really nice,pos
3298,,290,15,sunroof,panoramic,pos
3299,,290,15,sunroof,cool,pos
3300,,290,15,camera,coming way back down,neu
3301,1033,290,16,size,biggest,neu
3302,,290,16,size,takes up most of the car,pos
3303,1034,290,17,interior,best in class,pos
3304,,290,17,interior,feels little bit dated,neg
3305,,290,17,screen,feels bit too small,neg
3306,1035,290,18,interior,getting better,pos
3307,,290,18,interior,little bit too convoluted,neg
3308,1036,290,19,interior,everything feels expensive,pos
3309,,290,19,materials,nice to touch,pos
3310,,290,19,interior,older,neg
3311,,290,19,interior,aging,neg
3312,,290,19,interior,still better than lot of interiors,pos
3313,1037,290,20,competition,very crowded segment,pos
3314,,290,20,drive,my favorite,pos
3315,1038,290,21,car,not quite like sporty,neu
3316,,290,21,car,certainly sporty,pos
3317,,290,21,car,can really feel what the wheels are doing,pos
3318,,290,21,car,great sense of comfort,pos
3319,,290,21,steering,ideal,pos
3320,,290,21,seating position,ideal,pos
3321,1039,290,22,seats,excellent,pos
3322,,290,22,seats,very comfortable,pos
3323,1040,290,23,-,-,-
3324,1041,290,24,grip,relatively good,pos
3325,,290,24,mud,relatively good,pos
3326,,290,24,snow,relatively good,pos
3327,1042,290,25,interior,fantastic,pos
3328,1043,290,26,backseat,little tight,neg
3329,,290,26,knee room,loosing little bit,neg
3330,,290,26,seat,little tight,neg
3331,,290,26,legroom,seat kind of get stuck under the seat,neg
3332,1044,290,27,trunk,amazing,pos
3333,1045,290,28,trunk,big enough,pos
3334,1046,290,29,-,-,-
3335,1047,290,30,seat up,really impressive,pos
3336,,290,30,seat up,from back here,pos
3337,1048,290,31,trunk,everything feels so nice,pos
3338,,290,31,trunk,actually comfortable,pos
3339,1049,290,32,-,-,-
3340,1050,290,33,paddle shifters,ten to be slower,neg
3341,,290,33,0 to 60 time,crazy fast,pos
3342,,290,33,car,holding nicely,pos
3343,1051,290,34,0 to 60 time,identical,neu
3344,1052,290,35,-,-,-
3345,1053,290,36,sound,quiet,pos
3346,,290,36,power,good,pos
3347,,290,36,power plant,fantastic,pos
3348,,290,36,torque,has mileage,pos
3349,,290,36,engine,speed,pos
3350,,290,36,engine,everyone should have one like this,pos
3351,,290,36,fuel,diesel,neu
3352,1054,290,37,-,-,-
3353,1055,290,38,-,-,-
3354,1056,291,1,technology,bridge between latest technology and autonomous cars,pos
3355,,291,1,technology,latest,pos
3356,1057,291,2,version,long,neu
3357,,291,2,cabin,gentle smells of spring,pos
3358,,291,2,seat,massage feet,pos
3359,,291,2,seat,massage back,pos
3360,,291,2,drives,itself,pos
3361,1058,291,3,torque,confident,pos
3362,1059,291,4,power,bad boy needs a lot,pos
3363,1060,291,5,exhaust,don't like,neg
3364,,291,5,exhaust tips,fake,neg
3365,1061,291,6,0 to 60 time,felt pretty fast,pos
3366,,291,6,torque,rush towards start,pos
3367,,291,6,torque,dissipitated little bit towards the end,neg
3368,1062,291,7,-,-,-
3369,1063,291,8,experience,very bespoke,pos
3370,,291,8,experience,unique,pos
3371,,291,8,experience,custom,pos
3372,,291,8,profiles,several different,pos
3373,,291,8,features,different,pos
3374,,291,8,features,customized,pos
3375,,291,8,doors,electric,neu
3376,,291,8,doors,newest feature,pos
3377,,291,8,door open,gently put hand on the door,pos
3378,,291,8,door close,gentle,pos
3379,,291,8,events,coolest,pos
3380,,291,8,events,open and close as you walk in,pos
3381,,291,8,sound,incredibly silent,pos
3382,,291,8,events,incredibly cool,pos
3383,,291,8,car,cool party,pos
3384,,291,8,event,reclines into the dashboard,pos
3385,,291,8,wood,giant,neu
3386,,291,8,wood,very elegant,pos
3387,,291,8,wood,beautiful,pos
3388,,291,8,Google Earth,favorite,pos
3389,,291,8,Google Earth,can zoom in,pos
3390,,291,8,Google Earth,can zoom out,pos
3391,,291,8,screens,three different,pos
3392,,291,8,screens,customizable,pos
3393,,291,8,features,lot other,pos
3394,,291,8,screens,pretty configurable,pos
3395,,291,8,settings,400 different,neu
3396,,291,8,rpm,very small,neg
3397,,291,8,rpm,can make bigger,pos
3398,,291,8,guages,large,pos
3399,,291,8,car,can set up the way you like,pos
3400,,291,8,profiles,different,pos
3401,,291,8,profiles,memorize,pos
3402,,291,8,profiles,powerful way of customizing,pos
3403,,291,8,profiles,making car familiar to you,pos
3404,,291,8,smells,good,pos
3405,,291,8,fragrance,can set,pos
3406,,291,8,fragrance,really a preference,pos
3407,,291,8,touch screen,take stress out of driving,pos
3408,,291,8,touch screen,takes cognitive load off,pos
3409,,291,8,touch screen,bit more intuitive,pos
3410,,291,8,buttons,gotten rid of,neu
3411,,291,8,car,brand new,pos
3412,,291,8,writing pad,natural handwriting recognition,pos
3413,,291,8,car interaction,big upgrade,pos
3414,1064,291,9,display,wonderful,pos
3415,,291,9,display,giant sweeping piano black,pos
3416,,291,9,screen,privacy,neu
3417,,291,9,buttons,not hard wired,pos
3418,1065,291,10,display,lot of ways very elegant,pos
3419,,291,10,economy,basically level two,neu
3420,,291,10,autonomous driving,not much would keep this car from being fully autonomous,pos
3421,,291,10,drive,driving itself,pos
3422,,291,10,autonomous driving,depends on conditions,pos
3423,1066,291,11,front,classic Audi,neu
3424,,291,11,front,intersecting lines,neu
3425,,291,11,front,lots of angles,neu
3426,,291,11,front,very sharp,pos
3427,,291,11,front,very mordern,pos
3428,,291,11,back,changed quite a bit,neu
3429,,291,11,looks,feels like two different designers did the front in the back,neg
3430,,291,11,back,no more intersecting lines,neu
3431,,291,11,back,round,neu
3432,,291,11,back,not angular,neu
3433,,291,11,back,sort of looks like Lincoln continental,neu
3434,1067,291,12,headroom,plenty of,pos
3435,1068,291,13,backseat environment,lot of control,pos
3436,,291,13,control,best of,pos
3437,,291,13,control,so much,pos
3438,,291,13,backseat functions,not been able to learn,neg
3439,,291,13,car,luxury,pos
3440,,291,13,type,sedan,neu
3441,,291,13,comfort package,greatest thing,pos
3442,,291,13,seats,individua; reroute,neu
3443,,291,13,seats,sport,neu
3444,,291,13,controls,lot of,pos
